Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"MI1907020008SZWA1P","SZ","B79","Trifloxystrobin","0.0043","0.0015","M","","","O","FZ","Whole","NC","R","1","","MN","","1.5"
"MI1907020008SZWA1P","SZ","052","Malathion","0.0042","0.002","M","","","O","FZ","Whole","NC","R","1","","MN","","8"
"MI1907020008SZWA1P","SZ","AGY","Spinetoram","0.0033","0.0033","M","","E","O","FZ","Whole","NC","R","1","","MN","","0.90"
"MI1907020008SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.13","0.01","M","","","O","FZ","Whole","NC","R","1","","MN","","20.0 TP"
"MI1907020008SZWA1P","SZ","AGG","Flonicamid","0.056","0.006","M","","","O","FZ","Whole","NC","R","1","","MN","","1.5"
"MI1907020008SZWA1P","SZ","B80","Acetamiprid","0.046","0.0015","M","","","O","FZ","Whole","NC","R","1","","MN","","0.60"
"MI1907020008SZWA1P","SZ","B75","Boscalid","0.044","0.0033","M","","","O","FZ","Whole","NC","R","1","","MN","","4.5"
"MI1907020008SZWA1P","SZ","679","Myclobutanil","0.038","0.0033","M","","","O","FZ","Whole","NC","R","1","","MN","","0.50"
"MI1907020008SZWA1P","SZ","B61","Pyraclostrobin","0.033","0.0033","M","","","O","FZ","Whole","NC","R","1","","MN","","1.2"
"MI1907020008SZWA1P","SZ","AFX","Novaluron","0.033","0.0086","M","","","O","FZ","Whole","NC","R","1","","MN","","0.45"
"MI1907020008SZWA1P","SZ","808","Fenpropathrin","0.026","0.02","M","","E","O","FZ","Whole","NC","R","1","","MN","","2.0"
"MI1907020107SZWA1","SZ","AKG","Fluopyram","0.032","0.005","M","","","O","FZ","Whole","NC","R","1","","MI","","2.0"
"MI1907020107SZWA1","SZ","B79","Trifloxystrobin","0.0075","0.0015","M","","","O","FZ","Whole","NC","R","1","","MI","","1.5"
"MI1907020107SZWA1","SZ","B16","Pyrimethanil","0.85","0.05","M","","","O","FZ","Whole","NC","R","1","","MI","","3.0"
"MI1907020107SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.79","0.01","M","","","O","FZ","Whole","NC","R","1","","MI","","20.0 TP"
"MI1907020107SZWA1","SZ","B80","Acetamiprid","0.15","0.0015","M","","","O","FZ","Whole","NC","R","1","","MI","","0.60"
"MI1907020107SZWA1","SZ","AFX","Novaluron","0.085","0.0086","M","","","O","FZ","Whole","NC","R","1","","MI","","0.45"
"MI1907020107SZWA1","SZ","B41","Fenhexamid","0.077","0.013","M","","","O","FZ","Whole","NC","R","1","","MI","","3.0"
"MI1907020107SZWA1","SZ","AGG","Flonicamid","0.065","0.006","M","","","O","FZ","Whole","NC","R","1","","MI","","1.5"
"MI1908060047SZWA1","SZ","AGG","Flonicamid","0.037","0.006","M","","","O","FZ","Whole","NC","R","1","","MI","","1.5"
"MI1908060047SZWA1","SZ","B61","Pyraclostrobin","0.018","0.0033","M","","","O","FZ","Whole","NC","R","1","","MI","","1.2"
"MI1908060047SZWA1","SZ","AKG","Fluopyram","0.018","0.005","M","","","O","FZ","Whole","NC","R","1","","MI","","2.0"
"MI1908060047SZWA1","SZ","B75","Boscalid","0.015","0.0033","M","","","O","FZ","Whole","NC","R","1","","MI","","4.5"
"MI1908060047SZWA1","SZ","AGY","Spinetoram","0.012","0.0033","M","","","O","FZ","Whole","NC","R","1","","MI","","0.90"
"MI1908060047SZWA1","SZ","B79","Trifloxystrobin","0.0047","0.0015","M","","","O","FZ","Whole","NC","R","1","","MI","","1.5"
"MI1908060047SZWA1","SZ","679","Myclobutanil","0.0043","0.0033","M","","","O","FZ","Whole","NC","R","1","","MI","","0.50"
"MI1908060047SZWA1","SZ","011","Captan","0.92","0.025","M","","E","O","FZ","Whole","NC","R","1","","MI","","20.0"
"MI1908060047SZWA1","SZ","B41","Fenhexamid","0.23","0.013","M","","","O","FZ","Whole","NC","R","1","","MI","","3.0"
"MI1908060047SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.055","0.01","M","","","O","FZ","Whole","NC","R","1","","MI","","20.0 TP"
"MI1908060107SZWA1","SZ","B23","Fludioxonil","0.046","0.025","M","","","O","FZ","Whole","NC","R","1","","MI","","3.0"
"MI1908060107SZWA1","SZ","B80","Acetamiprid","0.04","0.0015","M","","","O","FZ","Whole","NC","R","1","","MI","","0.60"
"MI1908060107SZWA1","SZ","AFX","Novaluron","0.036","0.0086","M","","","O","FZ","Whole","NC","R","1","","MI","","0.45"
"MI1908060107SZWA1","SZ","AKG","Fluopyram","0.029","0.005","M","","","O","FZ","Whole","NC","R","1","","MI","","2.0"
"MI1908060107SZWA1","SZ","AGW","Chlorantraniliprole","0.029","0.01","M","","","O","FZ","Whole","NC","R","1","","MI","","1.0"
"MI1908060107SZWA1","SZ","B79","Trifloxystrobin","0.011","0.0015","M","","","O","FZ","Whole","NC","R","1","","MI","","1.5"
"MI1908060107SZWA1","SZ","AGY","Spinetoram","0.0057","0.0033","M","","E","O","FZ","Whole","NC","R","1","","MI","","0.90"
"MI1908060107SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.002","0.001","M","","","O","FZ","Whole","NC","R","1","","MI","","10.0"
"MI1908060107SZWA1","SZ","011","Captan","3.2","0.025","M","","E","O","FZ","Whole","NC","R","1","","MI","","20.0"
"MI1908060107SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.2","0.01","M","","","O","FZ","Whole","NC","R","1","","MI","","20.0 TP"
"MI1908060107SZWA1","SZ","B22","Cyprodinil","0.17","0.005","M","","E","O","FZ","Whole","NC","R","1","","MI","","5.0"
"MI1908060107SZWA1","SZ","B41","Fenhexamid","0.06","0.013","M","","","O","FZ","Whole","NC","R","1","","MI","","3.0"
"MI1909030005SZWA1A","SZ","208","Malathion oxygen analog","0.0033","0.002","M","","","O","FZ","Whole","NC","D","1","","CA","","8"
"MI1909030005SZWA1A","SZ","624","Tetrahydrophthalimide (THPI)","0.28","0.01","M","","","O","FZ","Whole","NC","D","1","","CA","","20.0 TP"
"MI1909030005SZWA1A","SZ","052","Malathion","0.023","0.002","M","","","O","FZ","Whole","NC","D","1","","CA","","8"
"MI1909030027SZWA1","SZ","679","Myclobutanil","0.024","0.0033","M","","","O","FZ","Whole","NC","D","1","","MI","","0.50"
"MI1909030027SZWA1","SZ","B22","Cyprodinil","0.019","0.005","M","","","O","FZ","Whole","NC","D","1","","MI","","5.0"
"MI1909030027SZWA1","SZ","930","Bifenthrin","0.019","0.002","M","","","O","FZ","Whole","NC","D","1","","MI","","3.0"
"MI1909030027SZWA1","SZ","AFX","Novaluron","0.0094","0.0086","M","","","O","FZ","Whole","NC","D","1","","MI","","0.45"
"MI1909030027SZWA1","SZ","AKG","Fluopyram","0.0078","0.005","M","","","O","FZ","Whole","NC","D","1","","MI","","2.0"
"MI1909030027SZWA1","SZ","AGY","Spinetoram","0.0048","0.0033","M","","","O","FZ","Whole","NC","D","1","","MI","","0.90"
"MI1909030027SZWA1","SZ","B61","Pyraclostrobin","0.0036","0.0033","M","","","O","FZ","Whole","NC","D","1","","MI","","1.2"
"MI1909030027SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0011","0.001","M","","","O","FZ","Whole","NC","D","1","","MI","","10.0"
"MI1909030027SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.15","0.01","M","","","O","FZ","Whole","NC","D","1","","MI","","20.0 TP"
"MI1909030027SZWA1","SZ","808","Fenpropathrin","0.11","0.02","M","","","O","FZ","Whole","NC","D","1","","MI","","2.0"
"MI1909030027SZWA1","SZ","AGG","Flonicamid","0.08","0.006","M","","","O","FZ","Whole","NC","D","1","","MI","","1.5"
"MI1909030027SZWA1","SZ","666","Carbendazim (MBC)","0.058","0.001","M","","","O","FZ","Whole","NC","D","1","","MI","","7.0 TP"
"MI1909030027SZWA1","SZ","AES","Methoxyfenozide","0.041","0.0033","M","","","O","FZ","Whole","NC","D","1","","MI","","2.0"
"MI1909030027SZWA1","SZ","052","Malathion","0.037","0.002","M","","","O","FZ","Whole","NC","D","1","","MI","","8"
"MI1909030027SZWA1","SZ","B43","Thiamethoxam","0.028","0.0033","M","","","O","FZ","Whole","NC","D","1","","MI","","0.30"
"MI1909030053SZWA1P","SZ","AKG","Fluopyram","0.051","0.005","M","","","O","FZ","Sliced","NC","R","1","","MI","","2.0"
"MI1909030053SZWA1P","SZ","B79","Trifloxystrobin","0.038","0.0015","M","","","O","FZ","Sliced","NC","R","1","","MI","","1.5"
"MI1909030053SZWA1P","SZ","AGG","Flonicamid","0.033","0.006","M","","","O","FZ","Sliced","NC","R","1","","MI","","1.5"
"MI1909030053SZWA1P","SZ","AFM","Flutriafol","0.019","0.01","M","","","O","FZ","Sliced","NC","R","1","","MI","","1.5"
"MI1909030053SZWA1P","SZ","B48","Azoxystrobin","0.017","0.0015","M","","","O","FZ","Sliced","NC","R","1","","MI","","10.0"
"MI1909030053SZWA1P","SZ","679","Myclobutanil","0.014","0.0033","M","","","O","FZ","Sliced","NC","R","1","","MI","","0.50"
"MI1909030053SZWA1P","SZ","AFX","Novaluron","0.009","0.0086","M","","","O","FZ","Sliced","NC","R","1","","MI","","0.45"
"MI1909030053SZWA1P","SZ","B10","Hexythiazox","0.0026","0.002","M","","","O","FZ","Sliced","NC","R","1","","MI","","6"
"MI1909030053SZWA1P","SZ","808","Fenpropathrin","0.069","0.02","M","","","O","FZ","Sliced","NC","R","1","","MI","","2.0"
"MI1909030056SZWA1","SZ","808","Fenpropathrin","0.097","0.02","M","","","O","FZ","Sliced","NC","D","1","","MI","","2.0"
"MI1909030056SZWA1","SZ","AFX","Novaluron","0.0094","0.0086","M","","","O","FZ","Sliced","NC","D","1","","MI","","0.45"
"MI1909030056SZWA1","SZ","B10","Hexythiazox","0.0026","0.002","M","","","O","FZ","Sliced","NC","D","1","","MI","","6"
"MI1909030056SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.068","0.01","M","","","O","FZ","Sliced","NC","D","1","","MI","","20.0 TP"
"MI1909030056SZWA1","SZ","AKG","Fluopyram","0.053","0.005","M","","","O","FZ","Sliced","NC","D","1","","MI","","2.0"
"MI1909030056SZWA1","SZ","B79","Trifloxystrobin","0.043","0.0015","M","","","O","FZ","Sliced","NC","D","1","","MI","","1.5"
"MI1909030056SZWA1","SZ","AGG","Flonicamid","0.04","0.006","M","","","O","FZ","Sliced","NC","D","1","","MI","","1.5"
"MI1909030056SZWA1","SZ","AFM","Flutriafol","0.025","0.01","M","","","O","FZ","Sliced","NC","D","1","","MI","","1.5"
"MI1909030056SZWA1","SZ","B48","Azoxystrobin","0.022","0.0015","M","","","O","FZ","Sliced","NC","D","1","","MI","","10.0"
"NC1901160547SZWA1A","SZ","B22","Cyprodinil","0.012","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","5.0"
"NC1901160547SZWA1A","SZ","679","Myclobutanil","0.01","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.50"
"NC1901160547SZWA1A","SZ","B80","Acetamiprid","0.0072","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","0.60"
"NC1901160547SZWA1A","SZ","B75","Boscalid","0.0068","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","4.5"
"NC1901160547SZWA1A","SZ","052","Malathion","0.0051","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","8"
"NC1901160547SZWA1A","SZ","930","Bifenthrin","0.0049","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1901160547SZWA1A","SZ","607","Metalaxyl/Mefenoxam","0.0043","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","10.0"
"NC1901160547SZWA1A","SZ","624","Tetrahydrophthalimide (THPI)","0.055","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1901160547SZWA1A","SZ","B41","Fenhexamid","0.052","0.013","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1901160547SZWA1A","SZ","011","Captan","0.051","0.025","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0"
"NC1901160547SZWA1B","SZ","B43","Thiamethoxam","0.02","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1901160547SZWA1B","SZ","B79","Trifloxystrobin","0.018","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1901160547SZWA1B","SZ","B61","Pyraclostrobin","0.017","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","1.2"
"NC1901160547SZWA1B","SZ","624","Tetrahydrophthalimide (THPI)","0.015","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1901160547SZWA1B","SZ","930","Bifenthrin","0.0094","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1902130536SZWA1A","SZ","AKG","Fluopyram","0.007","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1902130536SZWA1A","SZ","052","Malathion","0.0053","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","8"
"NC1902130536SZWA1A","SZ","B80","Acetamiprid","0.0052","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","0.60"
"NC1902130536SZWA1A","SZ","AGY","Spinetoram","0.0046","0.0033","M","","E","O","FZ","Whole","NC","R","1","","NC","","0.90"
"NC1902130536SZWA1A","SZ","B43","Thiamethoxam","0.0042","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1902130536SZWA1A","SZ","011","Captan","0.14","0.025","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0"
"NC1902130536SZWA1A","SZ","AGG","Flonicamid","0.078","0.006","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1902130536SZWA1A","SZ","624","Tetrahydrophthalimide (THPI)","0.07","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1902130536SZWA1A","SZ","808","Fenpropathrin","0.056","0.02","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1902130536SZWA1A","SZ","B61","Pyraclostrobin","0.024","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","1.2"
"NC1902130536SZWA1A","SZ","930","Bifenthrin","0.018","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1902130536SZWA1A","SZ","666","Carbendazim (MBC)","0.018","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","7.0 TP"
"NC1902130536SZWA1B","SZ","624","Tetrahydrophthalimide (THPI)","0.017","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1902130536SZWA1B","SZ","AKG","Fluopyram","0.013","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1902130536SZWA1B","SZ","930","Bifenthrin","0.0061","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1902130536SZWA1B","SZ","B79","Trifloxystrobin","0.0016","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1902130536SZWA1B","SZ","B61","Pyraclostrobin","0.043","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","1.2"
"NC1902130552SZWA1B","SZ","B16","Pyrimethanil","0.088","0.05","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1902130552SZWA1B","SZ","B22","Cyprodinil","0.031","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","5.0"
"NC1902130552SZWA1B","SZ","AKG","Fluopyram","0.018","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1903130578SZWA1B","SZ","B43","Thiamethoxam","0.031","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1903130578SZWA1B","SZ","B75","Boscalid","0.0081","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","4.5"
"NC1903130578SZWA1B","SZ","011","Captan","0.2","0.025","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0"
"NC1903130578SZWA1B","SZ","930","Bifenthrin","0.065","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1903130578SZWA1B","SZ","624","Tetrahydrophthalimide (THPI)","0.054","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1904030585SZWA1A","SZ","AKG","Fluopyram","0.0063","0.005","M","","","O","FZ","Whole","NC","R","1","","MN","","2.0"
"NC1904030585SZWA1A","SZ","AGG","Flonicamid","0.093","0.006","M","","","O","FZ","Whole","NC","R","1","","MN","","1.5"
"NC1904030585SZWA1A","SZ","AFM","Flutriafol","0.016","0.01","M","","","O","FZ","Whole","NC","R","1","","MN","","1.5"
"NC1905080509SZWA1B","SZ","666","Carbendazim (MBC)","0.0011","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","7.0 TP"
"NC1905080509SZWA1B","SZ","AKG","Fluopyram","0.016","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1905080509SZWA1B","SZ","B43","Thiamethoxam","0.0083","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1905080509SZWA1B","SZ","204","Acephate","0.0038","0.003","M","","","O","FZ","Whole","NC","R","1","","NC","","0.02 FF"
"NC1905080509SZWA1B","SZ","930","Bifenthrin","0.0029","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1905080574SZWA1B","SZ","B75","Boscalid","0.0083","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","4.5"
"NC1905080574SZWA1B","SZ","011","Captan","0.093","0.025","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0"
"NC1905080574SZWA1B","SZ","624","Tetrahydrophthalimide (THPI)","0.073","0.01","M","","E","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1905080574SZWA1B","SZ","930","Bifenthrin","0.049","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1905080574SZWA1B","SZ","B61","Pyraclostrobin","0.03","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","1.2"
"NC1906190556SZWA1B","SZ","157","Thiabendazole","0.0041","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","5.0 FU"
"NC1906190556SZWA1B","SZ","B16","Pyrimethanil","0.068","0.05","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1906190556SZWA1B","SZ","B22","Cyprodinil","0.041","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","5.0"
"NC1906190556SZWA1B","SZ","AKG","Fluopyram","0.012","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1907100533SZWA1B","SZ","607","Metalaxyl/Mefenoxam","0.001","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","10.0"
"NC1907100533SZWA1B","SZ","AKG","Fluopyram","0.017","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1907100533SZWA1B","SZ","B43","Thiamethoxam","0.01","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1907100533SZWA1B","SZ","204","Acephate","0.0059","0.003","M","","","O","FZ","Whole","NC","R","1","","NC","","0.02 FF"
"NC1907100533SZWA1B","SZ","B79","Trifloxystrobin","0.0031","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1907100533SZWA1B","SZ","930","Bifenthrin","0.003","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1907100613SZWA1","SZ","B79","Trifloxystrobin","0.038","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1907100613SZWA1","SZ","B43","Thiamethoxam","0.029","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1907100613SZWA1","SZ","930","Bifenthrin","0.023","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1907100613SZWA1","SZ","AFX","Novaluron","0.017","0.0086","M","","","O","FZ","Whole","NC","R","1","","NC","","0.45"
"NC1907100613SZWA1","SZ","052","Malathion","0.014","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","8"
"NC1907100613SZWA1","SZ","AES","Methoxyfenozide","0.013","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1907100613SZWA1","SZ","B61","Pyraclostrobin","0.011","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","1.2"
"NC1907100613SZWA1","SZ","666","Carbendazim (MBC)","0.008","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","7.0 TP"
"NC1907100613SZWA1","SZ","011","Captan","0.3","0.025","M","","E","O","FZ","Whole","NC","R","1","","NC","","20.0"
"NC1907100613SZWA1","SZ","AKG","Fluopyram","0.064","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1907100613SZWA1","SZ","AGG","Flonicamid","0.06","0.006","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1907100613SZWA1","SZ","B22","Cyprodinil","0.056","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","5.0"
"NC1907100613SZWA1","SZ","B80","Acetamiprid","0.054","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","0.60"
"NC1908140552SZWA1B","SZ","607","Metalaxyl/Mefenoxam","0.0024","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","10.0"
"NC1908140552SZWA1B","SZ","B16","Pyrimethanil","0.071","0.05","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1908140552SZWA1B","SZ","B22","Cyprodinil","0.037","0.005","M","","","O","FZ","Whole","NC","R","1","","NC","","5.0"
"NC1908140570SZWA1B","SZ","624","Tetrahydrophthalimide (THPI)","0.048","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1908140570SZWA1B","SZ","B43","Thiamethoxam","0.02","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1908140570SZWA1B","SZ","B75","Boscalid","0.0087","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","4.5"
"NC1909110520SZWA1A","SZ","624","Tetrahydrophthalimide (THPI)","0.044","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1909110520SZWA1A","SZ","052","Malathion","0.031","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","8"
"NC1909110520SZWA1A","SZ","808","Fenpropathrin","0.03","0.02","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1909110520SZWA1A","SZ","B80","Acetamiprid","0.022","0.0015","M","","","O","FZ","Whole","NC","R","1","","NC","","0.60"
"NC1909110520SZWA1A","SZ","AGG","Flonicamid","0.018","0.006","M","","","O","FZ","Whole","NC","R","1","","NC","","1.5"
"NC1909110520SZWA1A","SZ","B43","Thiamethoxam","0.015","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","0.30"
"NC1909110520SZWA1A","SZ","B61","Pyraclostrobin","0.012","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","1.2"
"NC1909110520SZWA1A","SZ","AES","Methoxyfenozide","0.0083","0.0033","M","","","O","FZ","Whole","NC","R","1","","NC","","2.0"
"NC1909110520SZWA1A","SZ","930","Bifenthrin","0.085","0.002","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1909110520SZWA1A","SZ","B41","Fenhexamid","0.051","0.013","M","","","O","FZ","Whole","NC","R","1","","NC","","3.0"
"NC1909110557SZWA1B","SZ","624","Tetrahydrophthalimide (THPI)","0.011","0.01","M","","","O","FZ","Whole","NC","R","1","","NC","","20.0 TP"
"NC1909110557SZWA1B","SZ","607","Metalaxyl/Mefenoxam","0.091","0.001","M","","","O","FZ","Whole","NC","R","1","","NC","","10.0"
