"Year","State","State ANSI","category","measurement","Value","use","Chemical","Number"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.974"," FUNGICIDE","FENHEXAMID",90209
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.394"," FUNGICIDE","FLUDIOXONIL",71503
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.254"," FUNGICIDE","FLUOPYRAM",80302
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.202"," FUNGICIDE","FLUXAPYROXAD",138009
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.566"," FUNGICIDE","MEFENOXAM",113502
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.237"," FUNGICIDE","MYCLOBUTANIL",128857
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.35"," FUNGICIDE","PENTHIOPYRAD",90112
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.183"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","10.775"," FUNGICIDE","POTASSIUM BICARBON.",73508
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.14"," FUNGICIDE","PROPICONAZOLE",122101
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.23"," FUNGICIDE","PYRACLOSTROBIN",99100
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.989"," FUNGICIDE","PYRIMETHANIL",288201
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.139"," FUNGICIDE","QUINOLINE",55459
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," FUNGICIDE","STREPTOMYCES LYDICUS",6327
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","17.216"," FUNGICIDE","SULFUR",77501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.056"," FUNGICIDE","TETRACONAZOLE",120603
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.815"," FUNGICIDE","THIOPHANATE-METHYL",102001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","5.029"," FUNGICIDE","THIRAM",79801
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.249"," FUNGICIDE","TRIFLOXYSTROBIN",129112
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.461"," FUNGICIDE","TRIFLUMIZOLE",128879
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.099"," HERBICIDE","FLUMIOXAZIN",129034
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","GLYPHOSATE POT. SALT",103613
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","NAPROPAMIDE",103001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.388"," HERBICIDE","OXYFLUORFEN",111601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","PARAQUAT",61601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.357"," HERBICIDE","PENDIMETHALIN",108501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.025"," INSECTICIDE","ABAMECTIN",122804
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.453"," INSECTICIDE","ACEQUINOCYL",6329
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.184"," INSECTICIDE","ACETAMIPRID",99050
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.048"," INSECTICIDE","AZADIRACHTIN",121701
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BEAUVERIA BASSIANA",128924
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.872"," INSECTICIDE","BIFENAZATE",586
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.191"," INSECTICIDE","BIFENTHRIN",128825
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI EG7841",6453
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI SA-11",6519
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","BUPROFEZIN",275100
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CANOLA OIL",11332
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.107"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.145"," INSECTICIDE","CYANTRANILIPROLE",90098
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.283"," INSECTICIDE","CYFLUMETOFEN",138831
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","DIAZINON",57801
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.251"," INSECTICIDE","FENPROPATHRIN",127901
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.121"," INSECTICIDE","FENPYROXIMATE",129131
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.16"," INSECTICIDE","FLONICAMID",128016
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.245"," INSECTICIDE","FLUPYRADIFURONE",122304
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","HELICOVERPA ZEA NPV",107300
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.253"," INSECTICIDE","HEXYTHIAZOX",128849
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.602"," INSECTICIDE","IMIDACLOPRID",129099
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","2.443"," INSECTICIDE","MALATHION",57701
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.219"," INSECTICIDE","METHOXYFENOZIDE",121027
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.076"," INSECTICIDE","NALED",34401
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.159"," INSECTICIDE","NEEM OIL",25006
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","2.57"," INSECTICIDE","NEEM OIL",NA
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.168"," INSECTICIDE","NOVALURON",124002
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PETROLEUM DISTILLATE",63503
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","POTASSIUM SALTS",79021
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.067"," INSECTICIDE","PYRETHRINS",69001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRIDABEN",129105
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRIPROXYFEN",129032
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.117"," INSECTICIDE","SPINETORAM",110007
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.126"," INSECTICIDE","SPINOSAD",110003
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.274"," INSECTICIDE","SPIROMESIFEN",24875
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.088"," INSECTICIDE","THIAMETHOXAM",60109
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","CAPRIC ACID",128955
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","CAPRYLIC ACID",128919
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","221.399"," OTHER","CHLOROPICRIN",81501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","77.467"," OTHER","DICHLOROPROPENE",29001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.186"," OTHER","FLUTRIAFOL",128940
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","GARLIC OIL",128827
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","4.631"," OTHER","HYDROGEN PEROXIDE",595
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","281.989"," OTHER","METAM-POTASSIUM",39002
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","MINERAL OIL",63502
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","PAECILOMYCES FUMOSOR",115002
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.958"," OTHER","PEROXYACETIC ACID",63201
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","POTASSIUM SILICATE",72606
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.266"," OTHER","REYNOUTRIA SACHALINE",55809
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," FUNGICIDE","AZOXYSTROBIN",128810
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS PUMILUS",6485
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","BACILLUS SUBTILIS",6479
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BLAD",30006
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","BORAX DECAHYDRATE",11102
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","BOSCALID",128008
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","8.6"," FUNGICIDE","CAPTAN",81301
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","COPPER OCTANOATE",23306
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","CYFLUFENAMID",555550
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","CYPRODINIL",288202
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","FENHEXAMID",90209
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","FLUDIOXONIL",71503
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2"," FUNGICIDE","FLUOPYRAM",80302
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","FLUXAPYROXAD",138009
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","MEFENOXAM",113502
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," FUNGICIDE","MYCLOBUTANIL",128857
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","PENTHIOPYRAD",90112
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.9"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","5"," FUNGICIDE","POTASSIUM BICARBON.",73508
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","PROPICONAZOLE",122101
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","PYRACLOSTROBIN",99100
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","PYRIMETHANIL",288201
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","QUINOLINE",55459
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","STREPTOMYCES LYDICUS",6327
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","4.6"," FUNGICIDE","SULFUR",77501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","TETRACONAZOLE",120603
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","THIOPHANATE-METHYL",102001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," FUNGICIDE","THIRAM",79801
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2"," FUNGICIDE","TRIFLOXYSTROBIN",129112
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","TRIFLUMIZOLE",128879
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","CARFENTRAZONE-ETHYL",128712
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," HERBICIDE","FLUMIOXAZIN",129034
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE POT. SALT",103613
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","NAPROPAMIDE",103001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," HERBICIDE","OXYFLUORFEN",111601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","PARAQUAT",61601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1"," HERBICIDE","PENDIMETHALIN",108501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","ABAMECTIN",122804
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","ACEQUINOCYL",6329
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","ACETAMIPRID",99050
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","AZADIRACHTIN",121701
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BEAUVERIA BASSIANA",128924
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","BIFENAZATE",586
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","BIFENTHRIN",128825
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BT KURSTAKI EG7841",6453
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","BT KURSTAKI SA-11",6519
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BUPROFEZIN",275100
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CANOLA OIL",11332
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.9"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","CYANTRANILIPROLE",90098
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","CYFLUMETOFEN",138831
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","DIAZINON",57801
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","FENPROPATHRIN",127901
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","FENPYROXIMATE",129131
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","FLONICAMID",128016
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","FLUPYRADIFURONE",122304
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","HELICOVERPA ZEA NPV",107300
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","HEXYTHIAZOX",128849
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","IMIDACLOPRID",129099
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","MALATHION",57701
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","METHOXYFENOZIDE",121027
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","NALED",34401
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","NEEM OIL",25006
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","NEEM OIL",NA
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.2"," INSECTICIDE","NOVALURON",124002
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PETROLEUM DISTILLATE",63503
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","POTASSIUM SALTS",79021
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","PYRETHRINS",69001
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRIDABEN",129105
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRIPROXYFEN",129032
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","SPINETORAM",110007
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","SPINOSAD",110003
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","SPIROMESIFEN",24875
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","THIAMETHOXAM",60109
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPRIC ACID",128955
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPRYLIC ACID",128919
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," OTHER","CHLOROPICRIN",81501
